text,intent,profession,source
نحتاج سباك مليح في بجاية,find_worker,plumber,synth_v5_base
واش نقدر نخدم كعامل وكليان في نفس الوقت,app_question,none,synth_v5_base
نحوس على شڨة للكراء في Constantine,out_of_scope,none,synth_v5_base
نحوس على ريسطورون مليح للعشاء في قسنطينة,out_of_scope,none,synth_v5_base
"bliz najjar fi Mostaganem dork dork, nheb nrakeb bab riisia jdida",urgent_service,carpenter,synth_v5_base
chhal el soum ta3 moul el 7la9a?,price_inquiry,barber,synth_v5_base
ياخو راني نحوس على خدمة نخدمها، واش كاين بلايص؟,out_of_scope,none,synth_v5_base
واش هي الأسعار تاع لي يدير الميناج في ڨسنطينة؟,price_inquiry,cleaner,synth_v5_base
يعطيكم الصحة، نحوس عاملة تنظيف ناشط في جيجل,find_worker,cleaner,synth_v5_base
واش هي الأسعار تاع مول السباكة في وهران؟,price_inquiry,plumber,synth_v5_base
wech n9edr nkhedm k3aml wkelian fi nfes el w9et? merci,app_question,none,synth_v5_base
degradé lel weld 3awnouni,find_worker,barber,synth_v5_base
win nel2a pizzeria mli7a f Ouargla?,out_of_scope,none,synth_v5_base
chkera yasser,greeting_chitchat,none,synth_v5_base
lkouziniar ma yche3louch lblakat ta3ou chkoun 3nedou 7l,find_worker,appliance_repair,synth_v5_base
صحا، نحوس جنايني يقلم الأشجار تاع الجنان,out_of_scope,none,synth_v5_base
combien pour peindre le plafond?,price_inquiry,painter,synth_v5_base
tseb7ou 3la khir svp,greeting_chitchat,none,synth_v5_base
n9el machine a laver l etage men fadlkom,find_worker,mover,synth_v5_base
الدار فيها الدار محتاجة تنظيف عميق من سيمانة كاملة,find_worker,cleaner,synth_v5_base
وين كاين أأرب صيدلية في جيجل؟,out_of_scope,none,synth_v5_base
يا خويا وين نلقى بيتزيريا مليحة في بجاية؟,out_of_scope,none,synth_v5_base
ya khouya 3lach les notifications ma yjounich?,app_question,none,synth_v5_base
الله يخليكم نهدمو حيط ونحلو باب ومگدرتش نلگى حل,urgent_service,mason,synth_v5_base
n7awes jardinier ghaya ytayye7li les mauvaises herbes,out_of_scope,none,synth_v5_base
فو بلافون مع اضاءة مخبية ومازال ما لقيتش لي يصلحها,find_worker,plasterer,synth_v5_base
win nle9a ltlebat li b3ethtehm?,app_question,none,synth_v5_base
la clim na2esha gaz!! chkoun yji fissa3?,urgent_service,ac_repair,synth_v5_base
ياخو راهي عندي الكليمة تقطر الما في البيت وحاصل,find_worker,ac_repair,synth_v5_base
نحب ننقل العفش لدار جديدة!! نحتاج واحد يجي فيسع,urgent_service,mover,synth_v5_base
ch7al nkhels bach nsel7 fouit dou t7et lavabo?,price_inquiry,plumber,synth_v5_base
nqedr nleqa kahrabaji yji lyoum l blida?,find_worker,electrician,synth_v5_base
الكليمة تأطر الما في البيت، شكون يعرف تأني كليماتيزور مليح؟ ياخو,find_worker,ac_repair,synth_v5_base
مستعجل: نحتاج مول الخياطة اليوم في سطيف,urgent_service,tailor,synth_v5_base
يا خويا راني نحوس على خياطة في تيزي وزو,find_worker,tailor,synth_v5_base
n7taj nzid bit foug lste7 fissa3 fissa3,urgent_service,mason,synth_v5_base
وين نقرا لانجليزية في Batna؟,out_of_scope,none,synth_v5_base
يعطيك الصحة بارك الله فيكم,greeting_chitchat,none,synth_v5_base
كيفاش نديار كونت فيسبوك,out_of_scope,none,synth_v5_base
sa7bi salut,greeting_chitchat,none,synth_v5_base
3awnouni fenetre ma tetsakkarch zin w rani 7asel,urgent_service,carpenter,synth_v5_base
راني نحوس على ماصون في الشلف,find_worker,mason,synth_v5_base
chkoun 3ando numero ta3 tabbakha f Ouargla?,find_worker,caterer,synth_v5_base
"3andi refaire le carrelage ta3 cuisine, chkoun ye3ref bennay mli7?",find_worker,mason,synth_v5_base
rahi 3nedi rtouch khfif 3la rouba lshera w7asl,find_worker,tailor,synth_v5_base
"slm, win nel9a pizzeria mli7a f Mostaganem?",out_of_scope,none,synth_v5_base
راهي عندي ريحة كابل محروق وحاصل,find_worker,electrician,synth_v5_base
besoin d un femme de ménage serieux f Mostaganem,find_worker,cleaner,synth_v5_base
les amis n7eb nte3lem lkherba wach kayen tkouin?,out_of_scope,none,synth_v5_base
ارجو المساعدة بسرعة، الروبيني يأطر,urgent_service,plumber,synth_v5_base
kifach nfe3l el mou93 bach yle9aouni el 3mal? rabi y7afdkom,app_question,none,synth_v5_base
devis approximatif: demenagement men Oran l Alger,price_inquiry,mover,synth_v5_base
شكون عندو نيميرو تاع couturiere في Annaba؟ يعطيكم الصحة,find_worker,tailor,synth_v5_base
"3andi nettoyage ta3 les bureaux, chkoun ye3ref femme de ménage mli7?",find_worker,cleaner,synth_v5_base
شكون يركب سأي أوتوماتيك في الجنينة,out_of_scope,none,synth_v5_base
سلام، شحال نخلص باش نصلح نحب نعلي حيط الحوش متر زيادة؟,price_inquiry,mason,synth_v5_base
ya kho n7awes 3la dentiste ghaya f Ouargla,out_of_scope,none,synth_v5_base
صاحبي نحوس على طبيب أسنان زين في وهران,out_of_scope,none,synth_v5_base
حلاڨة في الدار لشيخ كبير ما يڨدرش يخرج واش نديار,find_worker,barber,synth_v5_base
cas urgent: degradé lel weld,urgent_service,barber,synth_v5_base
نحب نركب باب رئيسية جديدة بارك الله فيكم,find_worker,carpenter,synth_v5_base
rahi 3nedi minaj asbou3i llefila w7asl,find_worker,cleaner,synth_v5_base
نبغي نشري ماشينة صابون جديدة شحال السوم؟,out_of_scope,none,synth_v5_base
وين نلقى بيتزيريا مليحة في جيجل؟,out_of_scope,none,synth_v5_base
chhal ykelf el kounjilatour ma yjemdech?,price_inquiry,appliance_repair,synth_v5_base
combien pour changer le cablage gdim? rabi y7afdkom,price_inquiry,electrician,synth_v5_base
ch7al ykelfeni mikanisian llioum kamel?,price_inquiry,mechanic,synth_v5_base
نحوس على ريسطورون مليح للعشاء في وهران,out_of_scope,none,synth_v5_base
ch7al ykalefni menuisier pour une journee,price_inquiry,carpenter,synth_v5_base
وين نلقى بيتزيريا مليحة في تيزي وزو؟,out_of_scope,none,synth_v5_base
wach n2edr nset3eml lttebi2 kdif bla kount?,app_question,none,synth_v5_base
n7taj wa7d yqes l7chich ta3 el jnan,out_of_scope,none,synth_v5_base
نحب صباغة غرفة الأطفال بألوان شابة واش نديار,find_worker,painter,synth_v5_base
شحال نخلص باش نصلح حلاقة في الدار لشيخ كبير ما يقدرش يخرج؟,price_inquiry,barber,synth_v5_base
el bab l7didia khrejt mn blasteha wne7taj l7am dirket tawa,urgent_service,welder,synth_v5_base
عندي حلاگة في الدار لشيخ كبير ما يگدرش يخرج ونحتاج واحد يصلحهالي,find_worker,barber,synth_v5_base
"y3etikm el s7a, nhawes mikaniki nacht f wheran",find_worker,mechanic,synth_v5_base
les amis urgence!! balustrade lel balcon f Jijel,urgent_service,welder,synth_v5_base
مرحبا,greeting_chitchat,none,synth_v5_base
شحال يكلفني sebbak لليوم كامل؟,price_inquiry,plumber,synth_v5_base
ya cheikh depuis 3 jours 3andna la roue tneffes,find_worker,mechanic,synth_v5_base
lma 7abs f dar kamel chkoun 3nedou 7l,find_worker,plumber,synth_v5_base
البيسي تاعي ولا ثقيل بزاف واش نديار,out_of_scope,none,synth_v5_base
kifach rah el jaw f Annaba?,out_of_scope,none,synth_v5_base
chhal lsoum ta3 dhan?,price_inquiry,painter,synth_v5_base
devis approximatif: voiture ma techa3lch? rabi y7afdkom,price_inquiry,mechanic,synth_v5_base
شحال يكلفني مول السباكة لليوم كامل؟,price_inquiry,plumber,synth_v5_base
chhal lsoum ta3 fam dou minaj? merci,price_inquiry,cleaner,synth_v5_base
البيسي تاعي ولا ثگيل بزاف واش نديار؟,out_of_scope,none,synth_v5_base
"3andi buffet pour fete de fiançailles, chkoun ye3ref cuisiniere mli7?",find_worker,caterer,synth_v5_base
rani n7awes 3la plakist f Oran,find_worker,plasterer,synth_v5_base
besoin d un agent de nettoyage serieux f Ouargla,find_worker,cleaner,synth_v5_base
combien pour plafond placo tah mennou tarf?,price_inquiry,plasterer,synth_v5_base
s7it khouya,greeting_chitchat,none,synth_v5_base
l'appli gratuite wela payante? w chokran,app_question,none,synth_v5_base
ضركا دورك الكليمة تطلق ريحة كريهة,urgent_service,ac_repair,synth_v5_base
الكليمة ما تسخنش في الشتا ومازال ما لقيتش لي يصلحها,find_worker,ac_repair,synth_v5_base
كسكسي لخمسين نفر لصدقة ومازال ما لقيتش لي يصلحها,find_worker,caterer,synth_v5_base
lampe techmel w tetfa wa7edha 3awnouni,find_worker,electrician,synth_v5_base
خويا الكليمه ما تسخنش في الشتا شكون يجي يشوفها,find_worker,ac_repair,synth_v5_base
jari 9ali nse9si hna 3la moul lkhiata fi msetghanm,find_worker,tailor,synth_v5_base
rani n7awes 3la demenageur f Oran,find_worker,mover,synth_v5_base
ya kho n7awes 3la dentiste zin f Ouargla,out_of_scope,none,synth_v5_base
بليز لي يصلح الماشينات في بومرداس ضركا ضركا، الميكروند مات,urgent_service,appliance_repair,synth_v5_base
3awnouni reparation grille ta3 fenetre w rani 7asel,urgent_service,welder,synth_v5_base
دورك دورك الديجونكتور يطيح ديما,urgent_service,electrician,synth_v5_base
disjoncteur yti7 kol chwiya n7taj trisyan tawa dork,urgent_service,electrician,synth_v5_base
chhal tkelf khdema: jbes es s9af tai7 chouia chouia?,price_inquiry,plasterer,synth_v5_base
خويا نحب نبدل الروبينات تاع الكوزينة شكون يجي يشوفها,find_worker,plumber,synth_v5_base
جاري االي نسأسي هنا على لي يصلح الماشينات في وهران,find_worker,appliance_repair,synth_v5_base
n7awes 3la dentiste zin f Tizi Ouzou ya kho,out_of_scope,none,synth_v5_base
عندي الحيوط مخبشين ونحتاجو تصليح وصباغة,find_worker,painter,synth_v5_base
depuis 3 jours 3andna transport nta3 les affaires l dar jdida,find_worker,mover,synth_v5_base
dork dork la clim tjemd wte7bes w7edha,urgent_service,ac_repair,synth_v5_base
ch7al ykelf ldrej lkhchebi yze9ze9?,price_inquiry,carpenter,synth_v5_base
يعطيكم الصحة، نحوس مول البلاكو ناشط في برج بوعريريج ياخو,find_worker,plasterer,synth_v5_base
"ri7a kabl m7erou9, chkoun y3erf kahrabji mlih?",find_worker,electrician,synth_v5_base
شحال السوم نتاع طباخة؟,price_inquiry,caterer,synth_v5_base
الدار فيها التلاجة تدير صوت غريب من سيمانة كاملة,find_worker,appliance_repair,synth_v5_base
el siaj el akhder ta3 el jnan y7etaj tqelim,out_of_scope,none,synth_v5_base
نحب نركب باب رئيسية جديدة من فضلكم,find_worker,carpenter,synth_v5_base
عندي السياج تاع الحديد تكسر ومحتاج سودير في الدار، واش نديار,find_worker,welder,synth_v5_base
وين نلقى بيتزيريا مليحة في بجاية؟,out_of_scope,none,synth_v5_base
ch7al ykelf n7taj tbakha l3ers mia nfer?,price_inquiry,caterer,synth_v5_base
من فضلكم واش التطبيأ مجاني ولا بالخلاص؟,app_question,none,synth_v5_base
tritour llekhtana nhar el jme3a wne7taj traiteur dirket tawa,urgent_service,caterer,synth_v5_base
ya cheikh combien pour n9el machine a laver l etage?,price_inquiry,mover,synth_v5_base
وين كاين أقرب صيدلية في الجزائر العاصمة,out_of_scope,none,synth_v5_base
مستعجل: نحتاج مصلح تلاجات اليوم في سطيف,urgent_service,appliance_repair,synth_v5_base
monter un mur en parpaing!! chkoun yji fissa3?,urgent_service,mason,synth_v5_base
وين نشري ماكينة خياطة جديدة في سطيف؟,out_of_scope,none,synth_v5_base
win nle9a bitziria mli7a f boumredas?,out_of_scope,none,synth_v5_base
cas urgent: menage hebdomadaire,urgent_service,cleaner,synth_v5_base
نحتاج كوافور مليح في غرداية,find_worker,barber,synth_v5_base
صاحبي الجنان محتاج تنقية وقازون جديد,out_of_scope,none,synth_v5_base
من فضلكم شحال السوم تاع لي يصلح الكليمة؟,price_inquiry,ac_repair,synth_v5_base
الجبس تاع السقف تشقق ومحتاج تصليح شكون عندو حل,find_worker,plasterer,synth_v5_base
ارجو المساعدة بسرعة، السياج تاع الحديد تكسر ومحتاج سودير,urgent_service,welder,synth_v5_base
واش كاين شي بنّاء قريب من بليدة؟,find_worker,mason,synth_v5_base
نحوس على طبيب أسنان زين في جيجل,out_of_scope,none,synth_v5_base
construire un mur fel jardin n7taj bennay tawa douk,urgent_service,mason,synth_v5_base
les prix ta3 bennay f Annaba?,price_inquiry,mason,synth_v5_base
kifach nbeddel numero ta3i f compte? svp,app_question,none,synth_v5_base
دورك دورك الكليمة تجمد وتحبس وحدها,urgent_service,ac_repair,synth_v5_base
3nedi lma 7abs f dar kamel wne7taj wa7d ysel7ehali,find_worker,plumber,synth_v5_base
نحوس جنايني يڨلم الأشجار تاع الجنان,out_of_scope,none,synth_v5_base
bche7al el khdema ta3 li ysala7 clima t9eriba?,price_inquiry,ac_repair,synth_v5_base
"bonjour, merci bcp",greeting_chitchat,none,synth_v5_base
ارجو المساعدة بسرعة، نحتاج كوافور يجي للدار نهار العرس,urgent_service,barber,synth_v5_base
صاحبي نحب نديار كوزينة خشب على اياس شكون عندو حل,find_worker,carpenter,synth_v5_base
"slm, bche7al lkhdema ta3 coiffeur t9eriba?",price_inquiry,barber,synth_v5_base
نحتاج أرفف للبيرو والله غير حاصل,find_worker,carpenter,synth_v5_base
arrosage automatique lel jnina chkoun yrakbou? svp,out_of_scope,none,synth_v5_base
شحال السوم تاع خياطة؟,price_inquiry,tailor,synth_v5_base
شحال يكلف ترقيع الجاكيطة القديمة؟,price_inquiry,tailor,synth_v5_base
devis approximatif: brushing w couleur f dar?,price_inquiry,barber,synth_v5_base
فو بلافون مع اضاءة مخبية!!! نحتاج واحد يجي فيسع,urgent_service,plasterer,synth_v5_base
wech hi el as3ar ta3 mol lblakou f boumredas?,price_inquiry,plasterer,synth_v5_base
مستعجل: نحتاج tabbakha اليوم في Mostaganem,urgent_service,caterer,synth_v5_base
وين نلأى الطلبات لي بعثتهم؟,app_question,none,synth_v5_base
ch7al ydir khayat f Biskra?,price_inquiry,tailor,synth_v5_base
"bonjour, chkoun 3nedou nimirou ta3 mikanisian fi ghredaia?",find_worker,mechanic,synth_v5_base
kifach nfe3l lmou93 bach yle9aouni el 3mal?,app_question,none,synth_v5_base
sa7bi ch7al prix nta3 abonnement par mois?,app_question,none,synth_v5_base
شحال يكلف الاشتراك في الشهر؟ بارك الله فيكم,app_question,none,synth_v5_base
راني نحوس على تريسيان في عنابة,find_worker,electrician,synth_v5_base
كيفاه نشوف تقييمات العامل قبل ما نخدم معاه؟,app_question,none,synth_v5_base
win nel9a les demandes li b3aththom,app_question,none,synth_v5_base
n7eb wsefa kseksi baldejaj,out_of_scope,none,synth_v5_base
ya khouya nheb soudor yji lyoum l Tizi Ouzou,find_worker,welder,synth_v5_base
ya khouya wach ne9der nesta3mel l appli offline?,app_question,none,synth_v5_base
les amis win nleqa tkouin fi el njara?,out_of_scope,none,synth_v5_base
عاونوني! الطابلة نتاع الصالون محتاجة تصليح وراني حاصل والله غير حاصل,urgent_service,carpenter,synth_v5_base
"el kountour yde9 ki nche3lou zouj machinat, chkoun y3erf kahrabaji mli7?",find_worker,electrician,synth_v5_base
مستعجل: نحتاج لي يصلح الماشينات اليوم في تيزي وزو,urgent_service,appliance_repair,synth_v5_base
n7taj taxi l aeroport ghedwa,out_of_scope,none,synth_v5_base
caftan lel 3ers chkoun 3ando solution,find_worker,tailor,synth_v5_base
شحال نخلص باش نصلح الشوفو ما يسخنش الما؟,price_inquiry,plumber,synth_v5_base
traiteur pour mariage 100 personnes w ma 3reftch win nrou7,find_worker,caterer,synth_v5_base
نحب وصفة كسكسي بالدجاج والله غير حاصل,out_of_scope,none,synth_v5_base
نحتاج سودور يجي غدوة الصباح لـ وهران,find_worker,welder,synth_v5_base
راني نحوس على كوافور في ورقلة,find_worker,barber,synth_v5_base
شحال يكلفني مول البناء لليوم كامل؟,price_inquiry,mason,synth_v5_base
خويا رتوش خفيف على روبة السهرة شكون يجي يشوفها,find_worker,tailor,synth_v5_base
n7awes 3la dentiste ghaya f سطيف,out_of_scope,none,synth_v5_base
porte en fer forgé lel 7ouch w ma 3reftch win nrou7,find_worker,welder,synth_v5_base
n7taj kouafour yji lledar nhar el 3res 3aounouni,find_worker,barber,synth_v5_base
الله يبارك عليكم ياخو,greeting_chitchat,none,synth_v5_base
3andi tabbakha lel 3ers,find_worker,caterer,synth_v5_base
ياخو وين نلقى بيتزيريا مليحة في الشلف؟,out_of_scope,none,synth_v5_base
راني نحوس على خدمة نخدمها، واش كاين بلايص؟ الله يخليك,out_of_scope,none,synth_v5_base
بشحال الخدمة تاع مول السباكة تڨريبا؟,price_inquiry,plumber,synth_v5_base
devis approximatif: balustrade lel balcon?,price_inquiry,welder,synth_v5_base
واش التطبيق مجاني ولا بالخلاص,app_question,none,synth_v5_base
مرحبا يعطيكم الصحة,greeting_chitchat,none,synth_v5_base
win kayen pharmacie 9riba f Tlemcen?,out_of_scope,none,synth_v5_base
dork dork installation chauffe-eau jdid,urgent_service,plumber,synth_v5_base
علاش ما يوصلنيش الإشعار كي يجاوبني عامل,app_question,none,synth_v5_base
"3nedi n7taj nzid bit fou9 lste7 fi dar, wech ndiar",find_worker,mason,synth_v5_base
وين نشري الزرع والورد للجنان في برج بوعريريج؟,out_of_scope,none,synth_v5_base
douk dork nrakeb un lustre f salon,urgent_service,electrician,synth_v5_base
n7taj li ydir el minaj yji ghodwa lsba7 l ghredaia,find_worker,cleaner,synth_v5_base
ch7al ykelfeni électricien llioum kamel?,price_inquiry,electrician,synth_v5_base
bche7al el khdema nta3 njar t9eriba,price_inquiry,carpenter,synth_v5_base
devis approximatif: coupe degradé m3a trait?,price_inquiry,barber,synth_v5_base
بشحال الخدمة تاع واحد يعاونني في خدمة في الدار تگريبا؟,price_inquiry,none,synth_v5_base
rani nhawes 3la tabbakha f Bordj Bou Arreridj,find_worker,caterer,synth_v5_base
cas urgent: prise ma7rou9a,urgent_service,electrician,synth_v5_base
عندي نحب نبدل الروبينات تاع الكوزينة في الدار، واش نديار؟,find_worker,plumber,synth_v5_base
besoin d un peintre serieux f Ouargla,find_worker,painter,synth_v5_base
شحال تكلف خدمة: التلاجة ما تبردش والمأكلة تخسر؟,price_inquiry,appliance_repair,synth_v5_base
لاباس عليكم؟ الله يخليك,greeting_chitchat,none,synth_v5_base
تنظيف الفور والتلاجة والكوزينة الكل قبل رمضان فيسع فيسع,urgent_service,cleaner,synth_v5_base
نبيع تيليفون سامسونج شبه جديد,out_of_scope,none,synth_v5_base
الماشينة نتاع الصابون ما تدورش، شكون يعرف لي يصلح الماشينات مليح؟,find_worker,appliance_repair,synth_v5_base
recharge gaz ta3 la clim w ma 3reftch win nrou7,find_worker,ac_repair,synth_v5_base
transporter frigo w machine n7taj déménageur tawa dork,urgent_service,mover,synth_v5_base
كيفاش نفعل الموأع باش يلأاوني العمال؟,app_question,none,synth_v5_base
ريحة كابل محروق ومازال ما لقيتش لي يصلحها,find_worker,electrician,synth_v5_base
clim ta3 tonobil ma tberredch ... chkoun ysal7hali? ya kho,find_worker,mechanic,synth_v5_base
pc ta3i wela lourd yasser wach ndir,out_of_scope,none,synth_v5_base
كيفاش نشوف تگييمات العامل گبل ما نخدم معاه؟,app_question,none,synth_v5_base
n7eb nte3lem el kherba wach kayen tkouin?,out_of_scope,none,synth_v5_base
drouk dork treqi3 ljakita el qdima,urgent_service,tailor,synth_v5_base
devis approximatif: voyant moteur allumé fel tableau?,price_inquiry,mechanic,synth_v5_base
construire un mur fel jardin,find_worker,mason,synth_v5_base
urgence!!! tabbakha lel 3ers f Blida,urgent_service,caterer,synth_v5_base
عندي التلاجة تدير صوت غريب في الدار، واش نديار؟,find_worker,appliance_repair,synth_v5_base
الله يخليكم نحتاج تركيب كليمة جديدة ومأدرتش نلأى حل,urgent_service,ac_repair,synth_v5_base
3andi grand menage ta3 printemps,find_worker,cleaner,synth_v5_base
الطوموبيل تحبس في نص الطريگ عاونوني,find_worker,mechanic,synth_v5_base
حلاقة في الدار لشيخ كبير ما يقدرش يخرج ونحتاج coiffeur ديركت توا,urgent_service,barber,synth_v5_base
نحتاج كوافور يجي للدار نهار العرس ومازال ما لقيتش لي يصلحها,find_worker,barber,synth_v5_base
واش التطبيگ يخدم بلا انترنات,app_question,none,synth_v5_base
"3andi machine a laver tejri el ma men ta7t, chkoun ye3ref réparateur électroménager mli7?",find_worker,appliance_repair,synth_v5_base
يعطيكم الصحة، نحوس ميكانيسيان ناشط في الشلف,find_worker,mechanic,synth_v5_base
wech hi el as3ar ta3 khiata f ghredaia?,price_inquiry,tailor,synth_v5_base
خويا نحب نديار پلاكار على قياس شكون يجي يشوفها,find_worker,carpenter,synth_v5_base
نحتاج طياب للوليمة نهار السبت واش نديار,find_worker,caterer,synth_v5_base
نحوس على شأة للكراء في سطيف,out_of_scope,none,synth_v5_base
معليش تقولي كيفاش راه الطقس في Ouargla؟,out_of_scope,none,synth_v5_base
rani n7awes 3la mol clima f Annaba,find_worker,ac_repair,synth_v5_base
الماشينة نتاع الصابون تجري الما من تحت شكون عندو حل,find_worker,appliance_repair,synth_v5_base
"3andi nettoyage profond, chkoun ye3ref فام دو ميناج mli7?",find_worker,cleaner,synth_v5_base
svp 3nedi mchekla f el wifi ta3 djizi,out_of_scope,none,synth_v5_base
عندي نقل عفش عروسة في الدار، واش نديار؟,find_worker,mover,synth_v5_base
ch7al lsoum ta3 blakist?,price_inquiry,plasterer,synth_v5_base
شحال السوم تاع لي ينقل الأثاث؟,price_inquiry,mover,synth_v5_base
nheb ndiar fou blafoun blakou f lsaloun wne7taj blakist dirket tawa,urgent_service,plasterer,synth_v5_base
3andi construire un garage f jardin,find_worker,mason,synth_v5_base
من فضلكم علاش ما يوصلنيش الإشعار كي يجاوبني عامل؟,app_question,none,synth_v5_base
win nle9a bitziria mli7a f Batna?,out_of_scope,none,synth_v5_base
svp bn nuit khouya,greeting_chitchat,none,synth_v5_base
شحال يدير لحّام في بليدة؟,price_inquiry,welder,synth_v5_base
يا جماعة واش هي الأسعار تاع tabbakha في Biskra؟,price_inquiry,caterer,synth_v5_base
win kayen a9reb sidlia fi batna?,out_of_scope,none,synth_v5_base
cas urgent: cuisiniere ma tech3elch,urgent_service,appliance_repair,synth_v5_base
repeindre la façade ta3 dar 3awnouni,find_worker,painter,synth_v5_base
traiteur pour f tour ramadan n7taj cuisiniere tawa dork,urgent_service,caterer,synth_v5_base
ya khouya portail ta3 garage mkasser wach ndir,find_worker,welder,synth_v5_base
وين نشري الزرع والورد للجنان في Setif؟,out_of_scope,none,synth_v5_base
نبغي نركب لافابو جديد في الحمام!!! نحتاج واحد يجي فيسع,urgent_service,plumber,synth_v5_base
win nelqa pizzeria mli7a f Ouargla,out_of_scope,none,synth_v5_base
الله يخليكم نحتاج كاميو صغير ننقل بيه الأثاث ومقدرتش نلقى حل,urgent_service,mover,synth_v5_base
مرحبا بارك الله فيكم,greeting_chitchat,none,synth_v5_base
machine a laver ma tkhdemch!!! chkoun yji fissa3?,urgent_service,appliance_repair,synth_v5_base
شحال يكلف نحتاج كاميو صغير ننأل بيه الأثاث؟,price_inquiry,mover,synth_v5_base
win nle9a bitziria mli7a f wre9la?,out_of_scope,none,synth_v5_base
ch7al ykelf el achterak f lchher?,app_question,none,synth_v5_base
معليش تقولي كيفاش راه الطقس في عنابة؟,out_of_scope,none,synth_v5_base
شحال نخلص باش نصلح نحب نديار سياج حول الجنان؟,price_inquiry,mason,synth_v5_base
3awnouni cache poutre en ba13 w rani 7asel,urgent_service,plasterer,synth_v5_base
depuis 3 jours 3andna demenagement ta3 bureau,find_worker,mover,synth_v5_base
kifach nbeddel lmhena ta3i f el broufil?,app_question,none,synth_v5_base
"arjou el msa3da bser3a, n7taj tritour lfetour rmedan l3aila kbira",urgent_service,caterer,synth_v5_base
3andi faux plafond ba13 f salon ya kho,find_worker,plasterer,synth_v5_base
واش هي الأسعار تاع ميكانيكي في سطيف,price_inquiry,mechanic,synth_v5_base
بليز ماصون في الجزائر العاصمة دورك دورك، نبنيو غرفة زيادة للضياف في الحوش,urgent_service,mason,synth_v5_base
kifach nmes7 l7sab ta3i?,app_question,none,synth_v5_base
شحال يدير 7addad في Ouargla؟,price_inquiry,welder,synth_v5_base
شحال تكلف خدمة: نبغي نديار كارلاج جديد في الكوزينة؟,price_inquiry,mason,synth_v5_base
نقدر نلقى سودور يجي اليوم لـ جيجل؟,find_worker,welder,synth_v5_base
chkoun 3nedou nimirou ta3 mnouzii fi bjaia,find_worker,carpenter,synth_v5_base
3lach les notifications ma yjounich?,app_question,none,synth_v5_base
وين نشري الزرع والورد للجنان في سكيكدة,out_of_scope,none,synth_v5_base
دلوني على مول الضو شاطر ومعأول,find_worker,electrician,synth_v5_base
cas urgent: machine a laver ma tkhdemch,urgent_service,appliance_repair,synth_v5_base
ch7al taman bach ndir changer le cablage 9dim?,price_inquiry,electrician,synth_v5_base
سلام، كيفاش نبدل رگم تيليفوني في الكونت؟,app_question,none,synth_v5_base
win kayen pharmacie 9riba f Setif?,out_of_scope,none,synth_v5_base
win nle9a tkouin fi lnjara?,out_of_scope,none,synth_v5_base
نحتاج مول السودير زين في برج بوعريريج,find_worker,welder,synth_v5_base
جاري قالي نسقسي هنا على نجار في تلمسان,find_worker,carpenter,synth_v5_base
كيفاش نخدم بهاد التطبيڨ؟ وشكرا مسبڨا,app_question,none,synth_v5_base
sbagha nta3 les portes!! chkoun yji fissa3?,urgent_service,painter,synth_v5_base
شحال نخلص باش نصلح نبغي نديار فو بلافون بلاكو في الصالون؟,price_inquiry,plasterer,synth_v5_base
la clim tjamed w t7bes wa7edha!! chkoun yji fissa3? ya kho,urgent_service,ac_repair,synth_v5_base
wech la7oual?,greeting_chitchat,none,synth_v5_base
بشحال الخدمة نتاع كهربائي تقريبا؟,price_inquiry,electrician,synth_v5_base
3awnouni caftan lel 3ers w rani 7asel,urgent_service,tailor,synth_v5_base
mset3ejle: n7taj wa7d y3aweni f khdema fi eddar lyoum f Tlemcen,urgent_service,none,synth_v5_base
صاحبي نڨل تلاجة وماشينة للطابڨ الثالث!! نحتاج واحد يجي فيسع,urgent_service,mover,synth_v5_base
راني نحوس على خدمة نخدمها، واش كاين بلايص,out_of_scope,none,synth_v5_base
ya kho chkera bezzaf,greeting_chitchat,none,synth_v5_base
le platre ta3 plafond tcheqqeq n7taj mol l placo tawa dork,urgent_service,plasterer,synth_v5_base
la machine ta3 lsaboun ma tdourch!! n7taj wa7d yji fissa3,urgent_service,appliance_repair,synth_v5_base
comment ca marche l'application?,app_question,none,synth_v5_base
نقدر نلقى واحد يعاونني في خدمة في الدار يجي اليوم لـ بجاية,find_worker,none,synth_v5_base
شحال يدير ماصون في ورقلة؟,price_inquiry,mason,synth_v5_base
porte mkessra!! chkoun yji fissa3?,urgent_service,carpenter,synth_v5_base
شكون ربح الكان هاد العام؟ والله غير حاصل,out_of_scope,none,synth_v5_base
راهي عندي نغطيو البيام تاع البلافون بالجبس وحاصل,find_worker,plasterer,synth_v5_base
بشحال الخدمة تاع سودور تقريبا؟,price_inquiry,welder,synth_v5_base
el lh ykhelikm lkountour ydeg ki nche3lou zouj machinat wmegdertech nlega 7l,urgent_service,electrician,synth_v5_base
تنظيف الفور والتلاجة والكوزينة الكل قبل رمضان ومازال ما لقيتش لي يصلحها,find_worker,cleaner,synth_v5_base
نحتاج منوزيي غايا في عنابة,find_worker,carpenter,synth_v5_base
صاحبي كيفاش نڨيّم العامل بعد الخدمة؟,app_question,none,synth_v5_base
"saha, el lh ybark 3likm",greeting_chitchat,none,synth_v5_base
واش هي الأسعار تاع بنّاء في سكيكده؟,price_inquiry,mason,synth_v5_base
ya cheikh win nle9a tkouin fi el njara?,out_of_scope,none,synth_v5_base
